FL_DATE,AIRLINE_ID,FL_NUM,REGION,ORIGIN_STATE_NAME,ORIGIN_CITY_NAME,DEST_CITY_NAME,SCH_ARR_TIME,ACT_ARR_TIME,ARR_DELAY,SCH_DEPT_TIME,ACT_DEPT_TIME,DEPT_DELAY
12/27/2017,19805,2673,South,Tennessee,Nashville,Dallas/Fort Worth,15:43,15:42,-1,13:30,13:30,0
12/27/2017,19805,2758,South,Maryland,Baltimore,Dallas/Fort Worth,14:15,14:14,-1,11:40,11:37,-3
12/27/2017,19393,3091,South,Tennessee,Nashville,Kansas City,13:10,13:09,-1,11:30,11:29,-1
12/27/2017,19393,3375,West,California,Los Angeles,Oakland,8:15,8:14,-1,6:55,7:04,9
12/27/2017,19393,3378,West,California,Sacramento,Santa Ana,22:25,22:24,-1,21:05,21:13,8
12/27/2017,19393,3862,South,Florida,Orlando,Chicago,19:20,19:19,-1,17:30,17:38,8
12/27/2017,19393,3933,Midwest,Illinois,Chicago,Phoenix,23:00,22:59,-1,20:00,20:20,20
12/27/2017,19393,4679,South,North Carolina,Raleigh/Durham,Dallas,22:10,22:09,-1,20:05,20:07,2
12/27/2017,19393,4991,South,Florida,Tampa,Chicago,12:10,12:09,-1,10:30,10:28,-2
12/27/2017,19393,4997,Midwest,Missouri,St. Louis,Tulsa,11:35,11:34,-1,10:15,10:22,7
12/27/2017,19393,4997,South,Oklahoma,Tulsa,Phoenix,14:00,13:59,-1,12:15,12:23,8
12/27/2017,19393,5017,West,California,San Diego,Sacramento,12:40,12:39,-1,11:05,11:05,0
12/27/2017,19393,5072,Midwest,Illinois,Chicago,Oakland,13:00,12:59,-1,10:15,10:23,8
12/27/2017,19393,5072,West,California,Oakland,Los Angeles,15:05,15:04,-1,13:45,13:47,2
12/27/2017,19393,5083,South,Maryland,Baltimore,Columbus,16:20,16:19,-1,15:00,14:56,-4
12/27/2017,19393,5128,West,Arizona,Phoenix,San Jose,22:40,22:39,-1,21:35,22:00,25
12/27/2017,19393,5136,West,California,Sacramento,Denver,16:50,16:49,-1,13:35,13:40,5
12/27/2017,19393,5144,South,Florida,Orlando,Buffalo,21:50,21:49,-1,19:15,19:24,9
12/27/2017,19393,5148,South,Maryland,Baltimore,Manchester,8:50,8:49,-1,7:30,7:40,10
12/27/2017,19393,5149,West,Arizona,Phoenix,Kansas City,23:40,23:39,-1,20:15,20:18,3
12/27/2017,19393,5153,South,Texas,Austin,Los Angeles,13:05,13:04,-1,11:35,11:46,11
12/27/2017,19393,5170,West,California,Sacramento,Seattle,15:40,15:39,-1,13:45,13:52,7
12/27/2017,19393,5203,South,Texas,Houston,Pittsburgh,22:00,21:59,-1,18:25,18:34,9
12/27/2017,19393,5223,West,California,San Jose,Los Angeles,17:25,17:24,-1,16:10,16:14,4
12/27/2017,19393,5231,South,Texas,Austin,Denver,15:10,15:09,-1,14:00,14:00,0
12/27/2017,19393,5237,West,California,San Diego,San Jose,9:35,9:34,-1,8:10,8:03,-7
12/27/2017,19393,5272,South,Texas,Dallas,Columbus,20:05,20:04,-1,16:50,17:07,17
12/27/2017,19393,5285,West,California,Burbank,Dallas,12:05,12:04,-1,7:10,7:16,6
12/27/2017,19393,5407,South,Texas,Dallas,New Orleans,15:00,14:59,-1,13:40,13:50,10
12/27/2017,19393,5441,Midwest,Illinois,Chicago,St. Louis,9:15,9:14,-1,8:05,8:15,10
12/27/2017,19393,5452,South,Texas,San Antonio,Chicago,14:15,14:14,-1,11:45,11:49,4
12/27/2017,19393,5492,South,Louisiana,New Orleans,Tampa,17:35,17:34,-1,15:10,15:11,1
12/27/2017,19393,5497,West,Nevada,Las Vegas,Detroit,19:30,19:29,-1,12:30,12:47,17
12/27/2017,19393,5514,West,California,San Diego,Austin,21:25,21:24,-1,16:50,16:52,2
12/27/2017,19393,5549,West,Utah,Salt Lake City,Las Vegas,11:55,11:54,-1,11:30,11:29,-1
12/27/2017,19393,5865,West,Colorado,Denver,San Francisco,22:05,22:04,-1,20:20,20:29,9
12/27/2017,19393,5927,South,Texas,Austin,Nashville,12:15,12:14,-1,10:20,10:30,10
12/27/2017,19393,5947,South,Kentucky,Louisville,Tampa,21:10,21:09,-1,19:05,19:12,7
12/27/2017,19393,5967,West,Arizona,Phoenix,Los Angeles,13:55,13:54,-1,13:25,13:28,3
12/27/2017,19393,6015,West,Washington,Seattle,Oakland,15:00,14:59,-1,12:55,13:07,12
12/27/2017,19393,6101,West,Arizona,Phoenix,Milwaukee,14:15,14:14,-1,9:55,9:59,4
12/27/2017,19393,6228,West,Nevada,Las Vegas,Burbank,9:45,9:44,-1,8:40,8:43,3
12/27/2017,19393,6228,West,California,Burbank,Denver,13:25,13:24,-1,10:15,10:22,7
12/27/2017,19393,6547,South,Virginia,Washington,Chicago,20:30,20:29,-1,19:30,19:31,1
12/27/2017,19393,6548,South,Kentucky,Louisville,Baltimore,21:45,21:44,-1,20:15,20:28,13
12/27/2017,19393,6549,West,California,San Diego,Phoenix,19:35,19:34,-1,17:25,17:21,-4
12/27/2017,19393,6562,West,California,San Diego,Denver,16:55,16:54,-1,13:40,13:39,-1
12/27/2017,19393,6565,West,California,Sacramento,San Diego,15:45,15:44,-1,14:20,14:19,-1
12/27/2017,19393,6632,South,Texas,Dallas,New York,10:35,10:34,-1,6:20,6:37,17
12/27/2017,19393,6723,West,California,San Diego,Reno,11:20,11:19,-1,9:45,9:54,9
12/27/2017,19393,6730,West,Arizona,Phoenix,Ontario,17:05,17:04,-1,16:55,17:07,12
12/27/2017,19393,6734,South,Texas,El Paso,Houston,9:30,9:29,-1,6:45,6:44,-1
12/27/2017,19393,6762,Northeast,New York,New York,Chicago,11:20,11:19,-1,9:45,9:47,2
12/27/2017,19393,6806,South,Arkansas,Little Rock,Las Vegas,15:50,15:49,-1,14:20,14:28,8
12/27/2017,19393,6861,West,California,Burbank,Salt Lake City,20:10,20:09,-1,17:25,17:32,7
12/27/2017,19393,6864,Midwest,Kansas,Wichita,St. Louis,18:50,18:49,-1,17:40,17:42,2
12/27/2017,19393,6868,West,Colorado,Denver,Seattle,10:30,10:29,-1,8:20,8:23,3
12/27/2017,19393,6871,West,Nevada,Las Vegas,Tucson,11:50,11:49,-1,9:35,9:38,3
12/27/2017,19393,6893,Midwest,Illinois,Chicago,Orlando,9:15,9:14,-1,5:35,5:52,17
12/27/2017,19393,6918,Midwest,Illinois,Chicago,St. Louis,13:10,13:09,-1,12:05,12:07,2
12/27/2017,19393,6921,South,Maryland,Baltimore,Orlando,22:25,22:24,-1,20:00,20:08,8
12/27/2017,19393,6922,Midwest,Nebraska,Omaha,Phoenix,10:30,10:29,-1,8:30,8:29,-1
12/27/2017,19393,6924,West,Colorado,Denver,Tampa,23:20,23:19,-1,17:55,17:57,2
12/27/2017,19393,6944,South,Maryland,Baltimore,Houston,16:05,16:04,-1,13:30,13:30,0
12/27/2017,19393,6953,West,California,Los Angeles,Denver,14:50,14:49,-1,11:30,11:41,11
12/27/2017,19393,6953,West,Colorado,Denver,Oklahoma City,17:55,17:54,-1,15:30,15:37,7
12/27/2017,19393,28,Northeast,Rhode Island,Providence,Washington,8:30,8:30,0,7:00,7:02,2
12/27/2017,19393,56,South,Texas,Corpus Christi,Houston,7:10,7:10,0,6:20,6:23,3
12/27/2017,19805,65,Northeast,New York,New York,Miami,19:00,19:00,0,15:30,15:26,-4
12/27/2017,19790,101,West,California,Los Angeles,Atlanta,20:16,20:16,0,13:00,13:20,20
12/27/2017,19790,104,South,Georgia,Atlanta,Boston,9:51,9:51,0,7:25,7:26,1
12/27/2017,19805,144,West,Hawaii,Honolulu,Los Angeles,7:00,7:00,0,23:35,23:45,10
12/27/2017,19790,201,South,Georgia,Atlanta,Minneapolis,10:25,10:25,0,8:37,8:37,0
12/27/2017,19977,233,West,California,San Francisco,Newark,16:26,16:26,0,8:10,8:15,5
12/27/2017,19977,240,South,Virginia,Washington,San Diego,20:16,20:16,0,17:35,17:38,3
12/27/2017,19805,325,South,Texas,Dallas/Fort Worth,San Diego,13:36,13:36,0,12:25,12:23,-2
12/27/2017,19977,343,Midwest,Iowa,Cedar Rapids/Iowa City,Denver,18:17,18:17,0,17:05,17:07,2
12/27/2017,19977,369,Northeast,New Jersey,Newark,Austin,0:06,0:06,0,20:49,20:44,-5
12/27/2017,19805,410,West,Utah,Salt Lake City,Phoenix,12:35,12:35,0,10:59,10:51,-8
12/27/2017,19977,424,South,Virginia,Washington,San Francisco,11:57,11:57,0,8:50,8:48,-2
12/27/2017,19805,443,South,North Carolina,Charlotte,Seattle,19:24,19:24,0,16:30,16:30,0
12/27/2017,19977,453,West,Colorado,Denver,Boise,21:16,21:16,0,19:14,19:08,-6
12/27/2017,19393,455,South,Florida,Orlando,Atlanta,11:35,11:35,0,10:05,10:12,7
12/27/2017,19977,456,South,Texas,San Antonio,Denver,10:16,10:16,0,8:53,8:48,-5
12/27/2017,19977,476,West,Wyoming,Jackson,Houston,17:21,17:21,0,13:00,13:17,17
12/27/2017,19790,490,Northeast,New York,New York,San Francisco,13:40,13:40,0,9:40,9:43,3
12/27/2017,19393,507,West,California,San Jose,Ontario,12:05,12:05,0,10:55,11:01,6
12/27/2017,19805,525,South,North Carolina,Charlotte,Fort Lauderdale,9:31,9:31,0,7:35,7:33,-2
12/27/2017,19977,555,West,California,San Diego,Chicago,16:47,16:47,0,10:45,11:00,15
12/27/2017,19790,558,West,California,Los Angeles,Salt Lake City,21:25,21:25,0,18:33,18:32,-1
12/27/2017,19977,560,South,Virginia,Washington,San Francisco,19:17,19:17,0,16:08,16:08,0
12/27/2017,19977,598,West,Colorado,Denver,Portland,10:01,10:01,0,8:10,8:05,-5
12/27/2017,19790,661,West,Oregon,Portland,Los Angeles,9:18,9:18,0,6:45,6:46,1
12/27/2017,19393,662,West,Arizona,Phoenix,Las Vegas,14:30,14:30,0,14:25,14:32,7
12/27/2017,19790,663,South,Georgia,Atlanta,Charlotte,21:34,21:34,0,20:11,20:11,0
12/27/2017,19977,683,South,Florida,Fort Myers,Chicago,20:58,20:58,0,18:50,18:47,-3
12/27/2017,19977,694,West,California,San Francisco,Kona,14:35,14:35,0,10:50,11:04,14
12/27/2017,19977,699,Northeast,New Jersey,Newark,Fort Lauderdale,11:27,11:27,0,8:15,8:37,22
12/27/2017,19393,719,South,Maryland,Baltimore,Denver,15:40,15:40,0,13:30,13:40,10
12/27/2017,19977,725,South,Florida,Orlando,Chicago,8:00,8:00,0,6:00,5:54,-6
12/27/2017,19790,774,South,Texas,San Antonio,Atlanta,9:17,9:17,0,6:00,6:07,7
12/27/2017,19977,778,South,Virginia,Washington,Orlando,14:57,14:57,0,12:35,12:32,-3
12/27/2017,19790,829,West,Utah,Salt Lake City,Minneapolis,13:43,13:43,0,10:00,10:26,26
12/27/2017,19805,854,Northeast,Massachusetts,Boston,Philadelphia,7:40,7:40,0,6:00,5:55,-5
12/27/2017,19790,873,West,California,San Jose,Salt Lake City,16:02,16:02,0,13:04,13:18,14
12/27/2017,19790,876,West,California,San Francisco,New York,20:25,20:25,0,11:55,12:01,6
12/27/2017,19393,893,South,Oklahoma,Oklahoma City,Houston,22:00,22:00,0,20:35,20:44,9
12/27/2017,19977,926,Midwest,Illinois,Chicago,Bozeman,22:05,22:05,0,19:39,19:41,2
12/27/2017,19790,966,South,Florida,Miami,New York,14:14,14:14,0,11:09,11:07,-2
12/27/2017,19393,1025,South,Maryland,Baltimore,Chicago,12:35,12:35,0,11:30,11:29,-1
12/27/2017,19790,1057,West,Nevada,Las Vegas,New York,7:18,7:18,0,23:30,23:29,-1
12/27/2017,19790,1073,West,Utah,Salt Lake City,Tampa,23:17,23:17,0,17:15,17:10,-5
12/27/2017,19393,1075,South,Louisiana,New Orleans,Houston,7:35,7:35,0,6:20,6:20,0
12/27/2017,19393,1097,South,Texas,Houston,Oakland,10:45,10:45,0,8:25,8:40,15
12/27/2017,19790,1100,South,Alabama,Birmingham,Atlanta,7:30,7:30,0,5:30,5:33,3
12/27/2017,19977,1100,Midwest,Illinois,Chicago,San Jose,11:58,11:58,0,9:10,9:12,2
12/27/2017,19790,1119,South,Louisiana,New Orleans,Atlanta,14:33,14:33,0,12:00,12:07,7
12/27/2017,19805,1140,Northeast,New York,New York,Dallas/Fort Worth,21:17,21:17,0,17:59,17:58,-1
12/27/2017,19393,1144,South,Florida,Orlando,Norfolk,13:50,13:50,0,12:00,12:15,15
12/27/2017,19790,1166,West,Colorado,Denver,Salt Lake City,10:24,10:24,0,8:25,8:44,19
12/27/2017,19790,1167,South,Louisiana,New Orleans,Atlanta,19:10,19:10,0,16:32,16:35,3
12/27/2017,19393,1176,South,Texas,Houston,Denver,9:25,9:25,0,7:55,7:56,1
12/27/2017,19805,1180,Midwest,Ohio,Columbus,Dallas/Fort Worth,10:03,10:03,0,8:00,8:07,7
12/27/2017,19805,1183,Midwest,Illinois,Chicago,New Orleans,21:14,21:14,0,18:50,18:48,-2
12/27/2017,19805,1186,South,Florida,Tampa,Chicago,15:57,15:57,0,14:00,13:59,-1
12/27/2017,19393,1186,Northeast,New York,New York,Chicago,17:40,17:40,0,16:05,16:07,2
12/27/2017,19790,1225,South,Virginia,Washington,Salt Lake City,10:15,10:15,0,7:00,7:05,5
12/27/2017,19393,1229,Midwest,Illinois,Chicago,Orlando,10:35,10:35,0,7:00,7:07,7
12/27/2017,19805,1243,Midwest,Illinois,Chicago,Los Angeles,10:18,10:18,0,7:20,7:40,20
12/27/2017,19977,1252,South,Texas,San Antonio,Houston,19:00,19:00,0,17:56,17:51,-5
12/27/2017,19977,1258,Northeast,New Jersey,Newark,Los Angeles,20:48,20:48,0,17:30,17:51,21
12/27/2017,19393,1278,West,Arizona,Phoenix,Spokane,13:40,13:40,0,11:50,11:50,0
12/27/2017,19805,1286,West,Arizona,Phoenix,Portland,22:59,22:59,0,21:07,21:09,2
12/27/2017,19977,1294,West,California,Los Angeles,San Francisco,8:42,8:42,0,7:10,7:05,-5
12/27/2017,19977,1402,West,California,Santa Ana,Chicago,16:26,16:26,0,10:30,10:19,-11
12/27/2017,19790,1442,South,Virginia,Washington,Atlanta,20:11,20:11,0,17:59,18:25,26
12/27/2017,19805,1453,Midwest,Illinois,Chicago,San Antonio,23:08,23:08,0,20:10,20:17,7
12/27/2017,19393,1467,West,Oregon,Portland,San Jose,22:50,22:50,0,21:05,21:16,11
12/27/2017,19977,1480,West,California,San Francisco,Austin,13:56,13:56,0,8:20,8:15,-5
12/27/2017,19977,1481,South,Texas,Houston,San Antonio,17:42,17:42,0,16:35,16:30,-5
12/27/2017,19977,1483,Northeast,New Jersey,Newark,San Francisco,9:26,9:26,0,6:00,5:54,-6
12/27/2017,19805,1489,South,North Carolina,Charlotte,Newark,13:47,13:47,0,11:45,11:41,-4
12/27/2017,19790,1503,Midwest,Minnesota,Minneapolis,Portland,13:26,13:26,0,11:25,11:25,0
12/27/2017,19977,1510,Midwest,Illinois,Chicago,Newark,13:46,13:46,0,10:35,10:46,11
12/27/2017,19977,1530,Midwest,Ohio,Cleveland,Newark,9:48,9:48,0,8:10,8:07,-3
12/27/2017,19805,1553,South,Florida,Miami,Boston,17:29,17:29,0,14:20,14:23,3
12/27/2017,19805,1583,South,Texas,Dallas/Fort Worth,Tucson,15:34,15:34,0,14:09,14:10,1
12/27/2017,19790,1584,Northeast,New York,Rochester,Atlanta,20:27,20:27,0,17:50,17:50,0
12/27/2017,19790,1587,South,Georgia,Atlanta,Orlando,21:02,21:02,0,19:25,19:34,9
12/27/2017,19393,1624,West,Arizona,Tucson,Los Angeles,13:00,13:00,0,12:20,12:28,8
12/27/2017,19805,1629,West,California,Los Angeles,Dallas/Fort Worth,21:21,21:21,0,16:15,16:16,1
12/27/2017,19790,1643,Northeast,New Jersey,Newark,Detroit,7:50,7:50,0,6:00,5:56,-4
12/27/2017,19805,1651,Northeast,Pennsylvania,Philadelphia,Chicago,9:14,9:14,0,7:40,7:51,11
12/27/2017,19790,1704,South,Florida,Fort Lauderdale,Detroit,21:12,21:12,0,18:05,18:12,7
12/27/2017,19977,1722,Midwest,Illinois,Chicago,Houston,20:45,20:45,0,17:52,17:52,0
12/27/2017,19977,1736,West,Colorado,Denver,Kahului,16:24,16:24,0,11:35,11:49,14
12/27/2017,19805,1799,South,North Carolina,Charlotte,Oklahoma City,20:05,20:05,0,18:09,18:01,-8
12/27/2017,19805,1807,South,Florida,West Palm Beach/Palm Beach,Charlotte,17:36,17:36,0,15:34,15:50,16
12/27/2017,19977,1829,Northeast,New Jersey,Newark,Austin,11:04,11:04,0,7:43,7:51,8
12/27/2017,19805,1830,Northeast,Massachusetts,Boston,Charlotte,15:22,15:22,0,12:50,12:49,-1
12/27/2017,19977,1849,Northeast,New Jersey,Newark,Atlanta,12:19,12:19,0,9:45,9:42,-3
12/27/2017,19805,1854,South,North Carolina,Charlotte,Atlanta,23:59,23:59,0,22:39,22:47,8
12/27/2017,19790,1882,Midwest,Michigan,Detroit,Salt Lake City,14:22,14:22,0,12:00,11:56,-4
12/27/2017,19805,1891,Northeast,Pennsylvania,Philadelphia,New Orleans,21:04,21:04,0,18:40,18:40,0
12/27/2017,19977,1893,West,California,San Francisco,Denver,20:27,20:27,0,17:02,16:58,-4
12/27/2017,19805,1903,Northeast,Pennsylvania,Philadelphia,Pittsburgh,14:41,14:41,0,13:25,13:21,-4
12/27/2017,19805,1935,South,North Carolina,Charlotte,Raleigh/Durham,10:18,10:18,0,9:25,9:33,8
12/27/2017,19805,1947,Northeast,Pennsylvania,Pittsburgh,Phoenix,20:18,20:18,0,17:30,17:30,0
12/27/2017,19977,1963,West,California,Los Angeles,Houston,17:51,17:51,0,12:35,12:34,-1
12/27/2017,19805,1964,Midwest,Michigan,Detroit,Charlotte,10:16,10:16,0,8:15,8:16,1
12/27/2017,19977,1967,South,Texas,Houston,Chicago,20:02,20:02,0,17:17,17:27,10
12/27/2017,19790,1969,South,Georgia,Atlanta,Orlando,9:21,9:21,0,7:55,7:54,-1
12/27/2017,19790,1970,South,Louisiana,New Orleans,Atlanta,11:30,11:30,0,9:05,9:13,8
12/27/2017,19805,1991,Northeast,Pennsylvania,Philadelphia,Chicago,10:50,10:50,0,9:20,9:16,-4
12/27/2017,19790,1998,South,Florida,Miami,Atlanta,19:50,19:50,0,17:45,17:37,-8
12/27/2017,19977,2006,Northeast,New Jersey,Newark,San Francisco,22:53,22:53,0,19:20,19:19,-1
12/27/2017,19790,2023,South,Georgia,Atlanta,Charleston,20:15,20:15,0,19:02,19:08,6
12/27/2017,19977,2025,West,California,San Francisco,Fresno,23:43,23:43,0,22:44,22:44,0
12/27/2017,19393,2029,Midwest,Nebraska,Omaha,Houston,13:40,13:40,0,11:10,11:23,13
12/27/2017,19805,2032,Northeast,Pennsylvania,Pittsburgh,Charlotte,10:21,10:21,0,8:34,8:31,-3
12/27/2017,19977,2041,Northeast,New Jersey,Newark,Denver,19:21,19:21,0,16:51,16:44,-7
12/27/2017,19977,2062,Northeast,New Jersey,Newark,Boston,23:09,23:09,0,21:59,21:59,0
12/27/2017,19805,2110,Northeast,Pennsylvania,Philadelphia,Austin,21:33,21:33,0,18:12,18:12,0
12/27/2017,19790,2127,South,Florida,Fort Lauderdale,Atlanta,7:35,7:35,0,5:45,5:38,-7
12/27/2017,19977,2132,Northeast,Pennsylvania,Philadelphia,San Francisco,21:42,21:42,0,18:06,18:07,1
12/27/2017,19977,2136,Northeast,Massachusetts,Boston,Washington,21:20,21:20,0,19:37,19:34,-3
12/27/2017,19977,2140,South,Georgia,Savannah,Newark,13:08,13:08,0,10:54,11:22,28
12/27/2017,19790,2197,Midwest,Ohio,Columbus,Atlanta,7:25,7:25,0,5:45,5:42,-3
12/27/2017,19790,2212,South,Georgia,Atlanta,Pensacola,8:40,8:40,0,8:27,8:26,-1
12/27/2017,19393,2234,South,Oklahoma,Oklahoma City,Denver,7:30,7:30,0,6:50,6:51,1
12/27/2017,19393,2234,West,Arizona,Tucson,San Diego,11:20,11:20,0,11:00,11:07,7
12/27/2017,19805,2235,South,Virginia,Washington,Charlotte,6:55,6:55,0,5:26,5:25,-1
12/27/2017,19393,2255,South,Texas,Austin,Las Vegas,23:00,23:00,0,22:00,22:08,8
12/27/2017,19790,2266,South,Georgia,Atlanta,Denver,19:21,19:21,0,17:49,17:46,-3
12/27/2017,19805,2301,South,Texas,Dallas/Fort Worth,Palm Springs,10:28,10:28,0,9:10,9:16,6
12/27/2017,19805,2351,South,Florida,Orlando,Dallas/Fort Worth,21:25,21:25,0,19:26,19:40,14
12/27/2017,19805,2376,South,Texas,Dallas/Fort Worth,New Orleans,20:06,20:06,0,18:39,18:39,0
12/27/2017,19790,2379,West,Colorado,Denver,Los Angeles,7:50,7:50,0,6:00,6:09,9
12/27/2017,19790,2381,South,Georgia,Atlanta,San Francisco,19:06,19:06,0,16:31,16:29,-2
12/27/2017,19790,2403,South,Georgia,Atlanta,Jacksonville,8:44,8:44,0,7:38,7:45,7
12/27/2017,19393,2450,South,Maryland,Baltimore,Raleigh/Durham,8:10,8:10,0,7:00,6:56,-4
12/27/2017,19805,2458,Northeast,Pennsylvania,Pittsburgh,Dallas/Fort Worth,17:50,17:50,0,15:34,15:34,0
12/27/2017,19790,2464,South,Florida,Tampa,New York,9:38,9:38,0,7:00,6:59,-1
12/27/2017,19805,2469,Northeast,Pennsylvania,Pittsburgh,Dallas/Fort Worth,21:15,21:15,0,18:59,18:56,-3
12/27/2017,19790,2480,Northeast,Pennsylvania,Harrisburg,Atlanta,8:49,8:49,0,6:35,6:35,0
12/27/2017,19790,2502,South,Georgia,Atlanta,Raleigh/Durham,21:55,21:55,0,20:35,20:43,8
12/27/2017,19790,2609,South,Georgia,Atlanta,Charlotte,9:51,9:51,0,8:34,8:46,12
12/27/2017,19805,2668,South,Texas,Dallas/Fort Worth,Dayton,15:26,15:26,0,12:20,12:26,6
12/27/2017,19393,2688,West,California,San Diego,Nashville,22:00,22:00,0,16:20,16:34,14
12/27/2017,19805,2700,South,Florida,Miami,St. Louis,17:22,17:22,0,15:29,15:23,-6
12/27/2017,19805,2710,South,Florida,Tampa,Washington,14:32,14:32,0,12:20,12:25,5
12/27/2017,19805,2719,West,Oregon,Portland,Chicago,6:10,6:10,0,0:15,0:17,2
12/27/2017,19805,2735,South,Virginia,Richmond,Dallas/Fort Worth,21:26,21:26,0,18:59,18:56,-3
12/27/2017,19790,2818,Northeast,New York,New York,Fort Lauderdale,15:01,15:01,0,11:40,11:39,-1
12/27/2017,19393,3156,West,Colorado,Denver,San Diego,16:20,16:20,0,14:55,15:11,16
12/27/2017,19393,3168,Midwest,Missouri,Kansas City,Chicago,17:05,17:05,0,15:45,15:52,7
12/27/2017,19393,3328,South,Virginia,Washington,Chicago,16:00,16:00,0,15:00,15:02,2
12/27/2017,19393,3773,West,California,Los Angeles,Las Vegas,14:10,14:10,0,13:05,12:58,-7
12/27/2017,19393,3849,South,Texas,Dallas,Austin,7:05,7:05,0,6:10,6:11,1
12/27/2017,19393,3963,West,Colorado,Denver,Chicago,17:55,17:55,0,14:40,14:58,18
12/27/2017,19393,4974,South,Texas,Dallas,Las Vegas,22:30,22:30,0,21:30,21:48,18
12/27/2017,19393,5072,West,California,Los Angeles,Dallas,20:35,20:35,0,15:40,15:45,5
12/27/2017,19393,5080,West,Nevada,Las Vegas,Amarillo,16:00,16:00,0,12:05,12:11,6
12/27/2017,19393,5086,South,Maryland,Baltimore,Dallas,8:40,8:40,0,6:10,6:09,-1
12/27/2017,19393,5107,Northeast,New York,New York,Houston,15:25,15:25,0,12:10,12:27,17
12/27/2017,19393,5126,South,Georgia,Atlanta,New Orleans,12:25,12:25,0,11:50,11:52,2
12/27/2017,19393,5126,South,Florida,Orlando,Louisville,18:30,18:30,0,16:25,16:25,0
12/27/2017,19393,5142,South,Maryland,Baltimore,Dallas,13:30,13:30,0,11:00,11:00,0
12/27/2017,19393,5172,South,Florida,Fort Lauderdale,San Juan,0:05,0:05,0,20:20,20:38,18
12/27/2017,19393,5218,West,Arizona,Phoenix,Burbank,16:15,16:15,0,15:50,15:59,9
12/27/2017,19393,5229,South,Florida,Orlando,Islip,12:50,12:50,0,10:25,10:25,0
12/27/2017,19393,5239,South,Texas,Houston,Washington,23:35,23:35,0,19:45,20:10,25
12/27/2017,19393,5252,Midwest,Missouri,St. Louis,Dallas,6:50,6:50,0,5:00,5:08,8
12/27/2017,19393,5278,South,Tennessee,Nashville,Phoenix,11:05,11:05,0,8:05,8:02,-3
12/27/2017,19393,5330,Midwest,Missouri,St. Louis,Denver,7:05,7:05,0,5:40,5:39,-1
12/27/2017,19393,5342,West,California,San Francisco,Santa Ana,22:25,22:25,0,20:55,21:07,12
12/27/2017,19393,5360,South,Florida,Tampa,Nashville,11:40,11:40,0,10:50,10:49,-1
12/27/2017,19393,5452,Northeast,Pennsylvania,Pittsburgh,Fort Lauderdale,20:25,20:25,0,17:40,17:55,15
12/27/2017,19393,5555,South,Texas,Dallas,El Paso,22:15,22:15,0,21:25,21:42,17
12/27/2017,19393,5664,West,Nevada,Las Vegas,Birmingham,0:30,0:30,0,19:10,19:19,9
12/27/2017,19393,5694,West,California,Long Beach,Oakland,9:20,9:20,0,8:00,7:56,-4
12/27/2017,19393,5735,Midwest,Missouri,Kansas City,Dallas,15:55,15:55,0,14:20,14:28,8
12/27/2017,19393,6014,South,Florida,Fort Myers,St. Louis,13:00,13:00,0,11:20,11:19,-1
12/27/2017,19393,6014,South,Florida,Tampa,Buffalo,23:35,23:35,0,21:00,21:03,3
12/27/2017,19393,6047,South,Florida,Orlando,Pittsburgh,8:55,8:55,0,6:40,6:39,-1
12/27/2017,19393,6112,Midwest,Missouri,St. Louis,Washington,18:40,18:40,0,15:50,16:03,13
12/27/2017,19393,6129,West,California,Oakland,San Diego,9:40,9:40,0,8:15,8:15,0
12/27/2017,19393,6145,South,Oklahoma,Tulsa,Dallas,16:10,16:10,0,15:10,15:13,3
12/27/2017,19393,6227,South,Florida,Jacksonville,Atlanta,22:00,22:00,0,20:50,21:01,11
12/27/2017,19393,6315,West,Arizona,Phoenix,San Francisco,15:30,15:30,0,14:25,14:38,13
12/27/2017,19393,6350,Northeast,New York,Albany,Baltimore,14:00,14:00,0,12:40,12:40,0
12/27/2017,19393,6489,West,California,Burbank,Las Vegas,10:10,10:10,0,9:10,9:18,8
12/27/2017,19393,6496,West,California,San Jose,Burbank,9:55,9:55,0,8:55,8:55,0
12/27/2017,19393,6509,West,California,Oakland,Santa Ana,15:25,15:25,0,14:05,14:05,0
12/27/2017,19393,6531,West,Nevada,Las Vegas,Salt Lake City,10:50,10:50,0,8:30,8:44,14
12/27/2017,19393,6542,South,Tennessee,Nashville,Fort Lauderdale,8:15,8:15,0,5:05,5:04,-1
12/27/2017,19393,6574,South,Tennessee,Nashville,Chicago,7:30,7:30,0,6:00,5:54,-6
12/27/2017,19393,6621,South,Texas,San Antonio,Nashville,8:25,8:25,0,6:20,6:34,14
12/27/2017,19393,6748,South,Alabama,Birmingham,Baltimore,16:00,16:00,0,13:05,13:28,23
12/27/2017,19393,6771,Midwest,Minnesota,Minneapolis,Baltimore,10:00,10:00,0,6:40,6:42,2
12/27/2017,19393,6824,Midwest,Iowa,Des Moines,Las Vegas,13:10,13:10,0,11:55,12:02,7
12/27/2017,19393,6886,West,California,Oakland,Santa Ana,8:25,8:25,0,7:00,6:58,-2
12/27/2017,19805,7,South,Texas,Dallas/Fort Worth,Kahului,14:08,14:09,1,9:50,9:50,0
12/27/2017,19805,87,Midwest,Illinois,Chicago,Portland,19:45,19:46,1,17:10,17:08,-2
12/27/2017,19805,103,West,California,San Jose,Dallas/Fort Worth,19:26,19:27,1,13:55,14:07,12
